id_pedido,id_usuario,fecha_hora_pedido,pais,dispositivo,fuente_referencia,nombre_producto,categoria_producto,cantidad,precio_unitario,monto_descuento,monto_total,cantidad_winsor
order_627,user_3860,2025-02-22,Mexico,desktop,paid_search,Phone-Pro-128GB,Electronica,2,479.46,10.0,948.92,2
order_628,user_2802,2025-01-21,Colombia,mobile,paid_search,Tablet-Standard-64GB,Electronica,2,455.47,15.0,895.94,2
order_629,user_1021,2025-04-30,Mexico,mobile,social,Tablet-Standard-64GB,Electronica,1,483.51,0.0,483.51,1
order_630,user_6720,2025-02-20,Argentina,desktop,social,Vacuum-Pro-Black,Hogar,2,53.12,0.0,106.24,2
order_631,user_1264,2025-02-15,Colombia,mobile,social,Laptop-Gaming-16GB,Electronica,2,219.67,0.0,439.34,2
order_632,user_1260,2025-03-19,Argentina,desktop,paid_search,Jacket-Winter-M,Moda,2,124.39,0.0,248.78,2
order_633,user_6709,2025-04-25,Colombia,mobile,paid_search,Phone-Pro-128GB,Electronica,2,89.22,0.0,178.44,2
order_634,user_1923,2025-02-21,Mexico,mobile,paid_search,Tablet-Standard-64GB,Electronica,1,485.66,0.0,485.66,1
order_635,user_5471,2025-05-04,Argentina,desktop,social,Phone-Pro-128GB,Electronica,2,429.84,0.0,859.68,2
order_636,user_710,2025-04-03,Colombia,desktop,social,Vacuum-Pro-Black,Hogar,1,483.81,0.0,483.81,1
order_637,user_480,2025-02-12,Argentina,desktop,social,Tablet-Standard-64GB,Electronica,2,412.0,10.0,814.0,2
order_638,user_6397,2025-04-19,Colombia,mobile,social,Laptop-Gaming-16GB,Electronica,1,43.23,10.0,33.23,1
order_639,user_2651,2025-04-21,Mexico,desktop,social,Phone-Pro-128GB,Electronica,1,380.07,15.0,365.07,1
order_640,user_5480,2025-05-04,Argentina,desktop,organic,Tablet-Standard-64GB,Electronica,2,259.56,5.0,514.12,2
order_641,user_4838,2025-04-08,Colombia,desktop,paid_search,Tablet-Standard-64GB,Electronica,1,452.74,10.0,442.74,1
order_642,user_7189,2025-01-22,Colombia,mobile,organic,Blender-XL-Red,Hogar,2,298.49,10.0,586.98,2
order_643,user_4322,2025-03-18,Argentina,desktop,organic,Jacket-Winter-M,Moda,1,423.75,10.0,413.75,1
order_644,user_5180,2025-02-09,Argentina,mobile,social,Vacuum-Pro-Black,Hogar,1,254.19,0.0,254.19,1
order_645,user_654,2025-02-14,Colombia,desktop,organic,Laptop-Gaming-16GB,Electronica,1,33.54,10.0,23.54,1
order_646,user_4837,2025-04-29,Colombia,mobile,organic,Phone-Pro-128GB,Electronica,2,380.38,0.0,760.76,2
order_647,user_1610,2025-03-14,Argentina,desktop,paid_search,Blender-XL-Red,Hogar,1,255.14,0.0,255.14,1
order_648,user_577,2025-06-05,Argentina,desktop,social,Sneakers-Urban-42,Moda,2,35.24,0.0,70.48,2
order_649,user_4665,2025-03-27,Mexico,mobile,organic,Sneakers-Urban-42,Moda,1,431.87,0.0,431.87,1
order_650,user_3662,2025-05-01,Colombia,desktop,social,Tablet-Standard-64GB,Electronica,2,337.38,0.0,674.76,2
order_651,user_7381,2025-02-18,Mexico,desktop,paid_search,Jacket-Winter-M,Moda,1,170.29,0.0,170.29,1
order_652,user_7969,2025-05-09,Colombia,mobile,paid_search,Blender-XL-Red,Hogar,2,251.18,0.0,502.36,2
order_653,user_7475,2025-04-06,Mexico,desktop,paid_search,Blender-XL-Red,Hogar,1,259.3,10.0,249.3,1
order_654,user_4343,2025-04-17,Argentina,desktop,social,Phone-Pro-128GB,Electronica,2,453.61,5.0,902.22,2
order_655,user_2312,2025-04-06,Argentina,desktop,social,Laptop-Gaming-16GB,Electronica,1,135.02,5.0,130.02,1
order_656,user_5753,2025-03-20,Argentina,mobile,paid_search,Sneakers-Urban-42,Moda,2,32.29,0.0,64.58,2
order_657,user_3817,2025-05-31,Mexico,desktop,social,Sneakers-Urban-42,Moda,1,325.4,0.0,325.4,1
order_658,user_4628,2025-01-10,Argentina,desktop,paid_search,Blender-XL-Red,Hogar,1,269.59,5.0,264.59,1
order_659,user_6103,2025-02-01,Argentina,desktop,paid_search,Jacket-Winter-M,Moda,1,192.84,5.0,187.84,1
order_660,user_2309,2025-05-25,Colombia,desktop,organic,Sneakers-Urban-42,Moda,2,182.48,0.0,364.96,2
order_661,user_3308,2025-04-22,Mexico,mobile,paid_search,Jacket-Winter-M,Moda,1,123.58,5.0,118.58,1
order_662,user_7701,2025-03-31,Argentina,desktop,organic,Tablet-Standard-64GB,Electronica,1,31.65,0.0,31.65,1
order_663,user_4815,2025-05-06,Mexico,mobile,paid_search,Vacuum-Pro-Black,Hogar,1,426.05,5.0,421.05,1
order_664,user_496,2025-04-05,Mexico,mobile,organic,Blender-XL-Red,Hogar,1,387.14,0.0,387.14,1
order_665,user_5219,2025-06-16,Colombia,mobile,social,Tablet-Standard-64GB,Electronica,1,148.42,5.0,143.42,1
order_666,user_7911,2025-04-19,Colombia,mobile,paid_search,Laptop-Gaming-16GB,Electronica,1,144.52,0.0,144.52,1
order_667,user_4226,2025-03-04,Mexico,desktop,organic,Blender-XL-Red,Hogar,2,43.8,0.0,87.6,2
order_668,user_916,2025-04-03,Mexico,desktop,organic,Sneakers-Urban-42,Moda,1,183.03,10.0,173.03,1
order_669,user_6798,2025-06-23,Colombia,desktop,paid_search,Blender-XL-Red,Hogar,1,141.0,5.0,136.0,1
order_670,user_1738,2025-06-20,Argentina,desktop,social,Laptop-Gaming-16GB,Electronica,2,51.1,0.0,102.2,2
order_671,user_6533,2025-03-08,Mexico,desktop,paid_search,Vacuum-Pro-Black,Hogar,2,159.64,10.0,309.28,2
order_672,user_2106,2025-06-24,Mexico,mobile,paid_search,Blender-XL-Red,Hogar,1,449.7,5.0,444.7,1
order_673,user_1228,2025-03-05,Colombia,mobile,organic,Sneakers-Urban-42,Moda,2,201.11,5.0,397.22,2
order_674,user_6030,2025-06-19,Mexico,mobile,social,Sneakers-Urban-42,Moda,2,296.38,0.0,592.76,2
order_675,user_4895,2025-01-04,Mexico,desktop,paid_search,Jacket-Winter-M,Moda,2,288.69,15.0,562.38,2
order_676,user_7975,2025-01-24,Mexico,mobile,social,Tablet-Standard-64GB,Electronica,2,224.55,0.0,449.1,2
order_677,user_3261,2025-04-09,Colombia,desktop,organic,Tablet-Standard-64GB,Electronica,2,316.67,10.0,623.34,2
order_678,user_6325,2025-05-31,Colombia,mobile,social,Sneakers-Urban-42,Moda,2,223.46,0.0,446.92,2
order_679,user_6050,2025-01-21,Argentina,desktop,social,Blender-XL-Red,Hogar,2,429.17,5.0,853.34,2
order_680,user_7375,2025-02-18,Mexico,mobile,paid_search,Jacket-Winter-M,Moda,1,192.63,0.0,192.63,1
order_681,user_673,2025-02-12,Argentina,desktop,social,Tablet-Standard-64GB,Electronica,1,228.92,5.0,223.92,1
order_682,user_301,2025-03-06,Mexico,mobile,organic,Phone-Pro-128GB,Electronica,1,98.02,10.0,88.02,1
order_683,user_1341,2025-05-09,Colombia,desktop,paid_search,Blender-XL-Red,Hogar,2,256.13,0.0,512.26,2
order_684,user_3085,2025-06-18,Mexico,desktop,paid_search,Laptop-Gaming-16GB,Electronica,1,93.06,10.0,83.06,1
order_685,user_3807,2025-05-31,Mexico,mobile,paid_search,Blender-XL-Red,Hogar,1,426.43,0.0,426.43,1
order_686,user_400,2025-04-16,Argentina,mobile,social,Jacket-Winter-M,Moda,1,339.58,5.0,334.58,1
order_687,user_7357,2025-01-23,Colombia,mobile,paid_search,Jacket-Winter-M,Moda,1,247.16,5.0,242.16,1
order_688,user_6757,2025-05-27,Colombia,mobile,social,Sneakers-Urban-42,Moda,2,322.84,0.0,645.68,2
order_689,user_2378,2025-03-30,Mexico,mobile,social,Jacket-Winter-M,Moda,2,205.91,10.0,401.82,2
order_690,user_7102,2025-03-10,Colombia,mobile,paid_search,Blender-XL-Red,Hogar,2,122.08,0.0,244.16,2
order_691,user_2547,2025-04-12,Argentina,desktop,organic,Sneakers-Urban-42,Moda,1,210.99,5.0,205.99,1
order_692,user_4116,2025-01-02,Argentina,desktop,organic,Blender-XL-Red,Hogar,1,431.19,5.0,426.19,1
order_693,user_5133,2025-05-06,Argentina,mobile,social,Blender-XL-Red,Hogar,2,468.02,10.0,926.04,2
order_694,user_3702,2025-01-18,Argentina,mobile,organic,Jacket-Winter-M,Moda,1,96.48,15.0,81.48,1
order_695,user_5103,2025-04-17,Mexico,mobile,social,Blender-XL-Red,Hogar,1,216.77,5.0,211.77,1
order_696,user_2392,2025-06-17,Mexico,desktop,social,Tablet-Standard-64GB,Electronica,2,282.98,0.0,565.96,2
order_697,user_743,2025-04-21,Colombia,mobile,social,Laptop-Gaming-16GB,Electronica,2,198.5,0.0,397.0,2
order_698,user_4225,2025-04-06,Mexico,desktop,social,Blender-XL-Red,Hogar,2,205.19,0.0,410.38,2
order_699,user_823,2025-02-04,Mexico,mobile,social,Blender-XL-Red,Hogar,2,81.48,0.0,162.96,2
order_700,user_463,2025-02-16,Argentina,desktop,social,Vacuum-Pro-Black,Hogar,2,142.43,10.0,274.86,2
order_701,user_1038,2025-01-29,Mexico,mobile,organic,Blender-XL-Red,Hogar,2,177.93,10.0,345.86,2
order_702,user_994,2025-02-24,Colombia,desktop,organic,Laptop-Gaming-16GB,Electronica,2,419.77,5.0,834.54,2
order_703,user_6654,2025-01-16,Mexico,mobile,organic,Blender-XL-Red,Hogar,1,294.46,0.0,294.46,1
order_704,user_5078,2025-02-19,Colombia,desktop,organic,Jacket-Winter-M,Moda,1,235.91,15.0,220.91,1
order_705,user_2738,2025-04-15,Argentina,mobile,organic,Jacket-Winter-M,Moda,1,67.54,5.0,62.540000000000006,1
order_706,user_6635,2025-06-09,Colombia,desktop,organic,Blender-XL-Red,Hogar,1,193.21,5.0,188.21,1
order_707,user_7207,2025-06-12,Mexico,mobile,organic,Blender-XL-Red,Hogar,1,421.5,10.0,411.5,1
order_708,user_1393,2025-03-17,Colombia,desktop,organic,Tablet-Standard-64GB,Electronica,1,151.66,5.0,146.66,1
order_709,user_7782,2025-02-01,Mexico,mobile,organic,Phone-Pro-128GB,Electronica,2,26.1,10.0,42.2,2
order_710,user_3571,2025-03-29,Argentina,mobile,paid_search,Vacuum-Pro-Black,Hogar,2,64.42,15.0,113.84,2
order_711,user_7769,2025-03-02,Argentina,desktop,organic,Phone-Pro-128GB,Electronica,1,333.54,5.0,328.54,1
order_712,user_1384,2025-06-22,Colombia,desktop,social,Tablet-Standard-64GB,Electronica,2,117.68,0.0,235.36,2
order_713,user_4855,2025-01-03,Colombia,desktop,social,Jacket-Winter-M,Moda,2,126.39,10.0,242.78,2
order_714,user_2992,2025-01-02,Mexico,desktop,paid_search,Phone-Pro-128GB,Electronica,1,471.63,0.0,471.63,1
order_715,user_7389,2025-01-11,Argentina,desktop,social,Vacuum-Pro-Black,Hogar,1,274.57,0.0,274.57,1
order_716,user_2699,2025-05-14,Colombia,mobile,paid_search,Blender-XL-Red,Hogar,1,99.29,0.0,99.29,1
order_717,user_875,2025-04-07,Colombia,desktop,organic,Vacuum-Pro-Black,Hogar,1,67.3,0.0,67.3,1
order_718,user_7668,2025-03-10,Mexico,mobile,paid_search,Phone-Pro-128GB,Electronica,1,102.64,0.0,102.64,1
order_719,user_268,2025-05-02,Argentina,desktop,social,Tablet-Standard-64GB,Electronica,1,122.88,0.0,122.88,1
order_720,user_3642,2025-06-04,Argentina,desktop,paid_search,Sneakers-Urban-42,Moda,2,113.96,10.0,217.92,2
order_721,user_648,2025-04-05,Argentina,desktop,paid_search,Tablet-Standard-64GB,Electronica,1,138.6,10.0,128.6,1
order_722,user_4648,2025-03-29,Argentina,desktop,paid_search,Phone-Pro-128GB,Electronica,2,88.18,5.0,171.36,2
order_723,user_3734,2025-03-03,Argentina,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,403.94,0.0,403.94,1
order_724,user_2319,2025-06-20,Mexico,mobile,organic,Laptop-Gaming-16GB,Electronica,1,402.82,0.0,402.82,1
order_725,user_2773,2025-06-06,Colombia,mobile,paid_search,Blender-XL-Red,Hogar,1,274.61,10.0,264.61,1
order_726,user_5074,2025-04-02,Colombia,desktop,organic,Jacket-Winter-M,Moda,2,69.33,0.0,138.66,2
order_727,user_546,2025-01-26,Argentina,desktop,social,Tablet-Standard-64GB,Electronica,1,440.34,15.0,425.34,1
order_728,user_3838,2025-06-28,Colombia,mobile,organic,Laptop-Gaming-16GB,Electronica,1,315.91,5.0,310.91,1
order_729,user_3867,2025-02-05,Mexico,desktop,social,Phone-Pro-128GB,Electronica,1,93.65,5.0,88.65,1
order_730,user_5827,2025-02-01,Argentina,mobile,organic,Vacuum-Pro-Black,Hogar,2,138.44,0.0,276.88,2
order_731,user_1090,2025-03-13,Argentina,mobile,paid_search,Blender-XL-Red,Hogar,1,63.64,10.0,53.64,1
order_732,user_7264,2025-03-05,Mexico,mobile,social,Vacuum-Pro-Black,Hogar,2,293.6,0.0,587.2,2
order_733,user_7199,2025-06-08,Argentina,mobile,paid_search,Blender-XL-Red,Hogar,2,368.15,0.0,736.3,2
order_734,user_6347,2025-05-02,Colombia,desktop,organic,Blender-XL-Red,Hogar,1,58.0,0.0,58.0,1
order_735,user_6859,2025-06-19,Mexico,mobile,organic,Laptop-Gaming-16GB,Electronica,1,387.91,10.0,377.91,1
order_736,user_2618,2025-06-13,Mexico,mobile,social,Tablet-Standard-64GB,Electronica,2,335.81,0.0,671.62,2
order_737,user_1909,2025-03-24,Colombia,desktop,social,Blender-XL-Red,Hogar,2,464.19,15.0,913.38,2
order_738,user_5213,2025-04-03,Argentina,mobile,paid_search,Jacket-Winter-M,Moda,2,281.01,5.0,557.02,2
order_739,user_4070,2025-03-25,Mexico,mobile,social,Vacuum-Pro-Black,Hogar,1,191.75,10.0,181.75,1
order_740,user_5766,2025-03-01,Colombia,desktop,social,Sneakers-Urban-42,Moda,2,82.49,10.0,154.98,2
order_741,user_1928,2025-04-13,Argentina,desktop,paid_search,Blender-XL-Red,Hogar,1,285.08,0.0,285.08,1
order_742,user_5476,2025-01-21,Argentina,desktop,social,Jacket-Winter-M,Moda,1,248.81,10.0,238.81,1
order_743,user_5336,2025-05-02,Mexico,mobile,social,Sneakers-Urban-42,Moda,2,128.26,5.0,251.51999999999998,2
order_744,user_9,2025-06-29,Colombia,desktop,social,Jacket-Winter-M,Moda,1,66.06,0.0,66.06,1
order_745,user_6278,2025-04-09,Colombia,mobile,paid_search,Tablet-Standard-64GB,Electronica,2,31.63,0.0,63.26,2
order_746,user_981,2025-02-19,Mexico,mobile,organic,Jacket-Winter-M,Moda,2,136.24,0.0,272.48,2
order_747,user_4452,2025-05-14,Mexico,desktop,paid_search,Jacket-Winter-M,Moda,2,105.75,5.0,206.5,2
order_748,user_235,2025-05-10,Mexico,desktop,paid_search,Blender-XL-Red,Hogar,1,412.86,0.0,412.86,1
order_749,user_6834,2025-05-08,Argentina,mobile,organic,Phone-Pro-128GB,Electronica,1,262.32,0.0,262.32,1
order_750,user_7515,2025-03-19,Colombia,desktop,organic,Blender-XL-Red,Hogar,1,28.42,0.0,28.42,1
order_751,user_5653,2025-05-21,Colombia,desktop,organic,Vacuum-Pro-Black,Hogar,1,175.05,0.0,175.05,1
order_752,user_6329,2025-04-30,Argentina,mobile,organic,Laptop-Gaming-16GB,Electronica,1,484.4,0.0,484.4,1
order_753,user_1849,2025-04-25,Argentina,desktop,paid_search,Sneakers-Urban-42,Moda,1,219.31,5.0,214.31,1
order_754,user_6250,2025-05-04,Colombia,mobile,paid_search,Blender-XL-Red,Hogar,1,104.77,0.0,104.77,1
order_755,user_917,2025-03-03,Colombia,desktop,paid_search,Sneakers-Urban-42,Moda,2,409.55,10.0,809.1,2
order_756,user_5554,2025-02-13,Argentina,mobile,organic,Phone-Pro-128GB,Electronica,2,57.17,0.0,114.34,2
order_757,user_6897,2025-06-18,Argentina,desktop,social,Jacket-Winter-M,Moda,1,164.5,15.0,149.5,1
order_758,user_4520,2025-01-28,Mexico,mobile,organic,Blender-XL-Red,Hogar,1,305.37,10.0,295.37,1
order_759,user_5208,2025-01-08,Mexico,mobile,social,Sneakers-Urban-42,Moda,1,172.25,5.0,167.25,1
order_760,user_1921,2025-03-25,Mexico,mobile,social,Sneakers-Urban-42,Moda,1,286.23,0.0,286.23,1
order_761,user_4543,2025-03-13,Mexico,mobile,social,Sneakers-Urban-42,Moda,2,66.38,10.0,122.75999999999999,2
order_762,user_3014,2025-03-07,Mexico,desktop,social,Jacket-Winter-M,Moda,1,405.32,0.0,405.32,1
order_763,user_625,2025-06-21,Mexico,desktop,organic,Sneakers-Urban-42,Moda,2,49.34,5.0,93.68,2
order_764,user_7943,2025-02-04,Colombia,desktop,social,Phone-Pro-128GB,Electronica,2,134.44,0.0,268.88,2
order_765,user_5989,2025-06-12,Mexico,desktop,social,Laptop-Gaming-16GB,Electronica,2,255.33,0.0,510.66,2
order_766,user_7276,2025-01-24,Mexico,mobile,social,Sneakers-Urban-42,Moda,1,41.07,0.0,41.07,1
order_767,user_3324,2025-03-27,Mexico,mobile,organic,Phone-Pro-128GB,Electronica,2,268.73,0.0,537.46,2
order_768,user_5112,2025-05-28,Mexico,mobile,paid_search,Tablet-Standard-64GB,Electronica,2,443.6,5.0,882.2,2
order_769,user_4391,2025-06-03,Colombia,mobile,organic,Blender-XL-Red,Hogar,1,156.6,5.0,151.6,1
order_770,user_4482,2025-03-29,Argentina,mobile,social,Tablet-Standard-64GB,Electronica,1,284.78,10.0,274.78,1
order_771,user_6925,2025-04-08,Mexico,mobile,paid_search,Phone-Pro-128GB,Electronica,1,138.8,5.0,133.8,1
order_772,user_4394,2025-05-24,Argentina,mobile,social,Sneakers-Urban-42,Moda,2,494.65,0.0,989.3,2
order_773,user_919,2025-04-22,Argentina,mobile,social,Laptop-Gaming-16GB,Electronica,2,202.68,0.0,405.36,2
order_774,user_678,2025-02-27,Colombia,desktop,organic,Laptop-Gaming-16GB,Electronica,2,185.09,10.0,360.18,2
order_775,user_441,2025-03-16,Colombia,desktop,social,Laptop-Gaming-16GB,Electronica,2,295.11,5.0,585.22,2
order_776,user_7665,2025-01-23,Mexico,mobile,paid_search,Vacuum-Pro-Black,Hogar,1,122.58,0.0,122.58,1
order_777,user_1495,2025-06-01,Argentina,mobile,organic,Laptop-Gaming-16GB,Electronica,1,312.98,15.0,297.98,1
order_778,user_5217,2025-01-30,Colombia,mobile,paid_search,Laptop-Gaming-16GB,Electronica,2,391.88,5.0,778.76,2
order_779,user_4402,2025-02-02,Argentina,desktop,social,Laptop-Gaming-16GB,Electronica,2,267.22,15.0,519.44,2
order_780,user_949,2025-04-08,Colombia,mobile,social,Laptop-Gaming-16GB,Electronica,1,416.16,10.0,406.16,1
order_781,user_2630,2025-01-01,Argentina,desktop,social,Laptop-Gaming-16GB,Electronica,2,351.12,0.0,702.24,2
order_782,user_1418,2025-06-01,Colombia,mobile,social,Blender-XL-Red,Hogar,2,494.23,5.0,983.46,2
order_783,user_6196,2025-04-10,Mexico,mobile,organic,Phone-Pro-128GB,Electronica,2,381.38,5.0,757.76,2
order_784,user_6624,2025-03-23,Argentina,mobile,paid_search,Laptop-Gaming-16GB,Electronica,1,495.17,5.0,490.17,1
order_785,user_5742,2025-06-23,Mexico,mobile,organic,Vacuum-Pro-Black,Hogar,2,342.55,10.0,675.1,2
order_786,user_2997,2025-02-02,Mexico,mobile,social,Vacuum-Pro-Black,Hogar,2,407.57,5.0,810.14,2
order_787,user_6826,2025-06-04,Mexico,desktop,paid_search,Blender-XL-Red,Hogar,2,397.66,15.0,780.32,2
order_788,user_6641,2025-01-28,Mexico,desktop,social,Tablet-Standard-64GB,Electronica,2,165.45,10.0,320.9,2
order_789,user_4341,2025-05-18,Argentina,mobile,organic,Blender-XL-Red,Hogar,1,273.77,0.0,273.77,1
order_790,user_7398,2025-03-22,Colombia,mobile,organic,Sneakers-Urban-42,Moda,2,136.47,10.0,262.94,2
order_791,user_4803,2025-03-17,Mexico,mobile,organic,Vacuum-Pro-Black,Hogar,1,129.53,0.0,129.53,1
order_792,user_6811,2025-05-08,Argentina,desktop,organic,Blender-XL-Red,Hogar,2,349.85,10.0,689.7,2
order_793,user_2383,2025-02-07,Mexico,desktop,organic,Sneakers-Urban-42,Moda,1,318.96,5.0,313.96,1
order_794,user_152,2025-02-07,Colombia,desktop,organic,Jacket-Winter-M,Moda,2,445.93,0.0,891.86,2
order_795,user_7380,2025-06-29,Mexico,mobile,social,Blender-XL-Red,Hogar,1,71.57,0.0,71.57,1
order_796,user_4942,2025-03-23,Colombia,desktop,social,Tablet-Standard-64GB,Electronica,2,46.16,0.0,92.32,2
order_797,user_163,2025-06-26,Mexico,mobile,paid_search,Sneakers-Urban-42,Moda,1,380.07,10.0,370.07,1
order_798,user_4051,2025-06-30,Argentina,mobile,organic,Vacuum-Pro-Black,Hogar,1,251.74,10.0,241.74,1
order_799,user_311,2025-06-11,Argentina,desktop,organic,Vacuum-Pro-Black,Hogar,2,254.47,0.0,508.94,2
order_800,user_5918,2025-05-07,Argentina,mobile,organic,Vacuum-Pro-Black,Hogar,2,290.61,0.0,581.22,2
order_801,user_6661,2025-04-07,Mexico,mobile,organic,Jacket-Winter-M,Moda,1,330.15,10.0,320.15,1
order_802,user_3008,2025-03-27,Colombia,mobile,paid_search,Jacket-Winter-M,Moda,1,67.61,10.0,57.61,1
order_803,user_3327,2025-02-23,Mexico,desktop,paid_search,Phone-Pro-128GB,Electronica,2,288.83,0.0,577.66,2
order_804,user_2027,2025-02-27,Mexico,mobile,paid_search,Jacket-Winter-M,Moda,2,40.58,5.0,76.16,2
order_805,user_947,2025-01-14,Mexico,mobile,social,Phone-Pro-128GB,Electronica,2,323.9,10.0,637.8,2
order_806,user_1888,2025-02-15,Colombia,desktop,social,Blender-XL-Red,Hogar,1,250.61,0.0,250.61,1
order_807,user_4121,2025-04-11,Mexico,desktop,paid_search,Jacket-Winter-M,Moda,2,159.51,0.0,319.02,2
order_808,user_6537,2025-06-18,Argentina,mobile,organic,Vacuum-Pro-Black,Hogar,1,236.52,0.0,236.52,1
order_809,user_331,2025-02-10,Argentina,mobile,organic,Laptop-Gaming-16GB,Electronica,1,215.97,10.0,205.97,1
order_810,user_3833,2025-05-21,Mexico,desktop,social,Sneakers-Urban-42,Moda,2,283.76,15.0,552.52,2
order_811,user_4070,2025-04-19,Mexico,mobile,social,Jacket-Winter-M,Moda,1,296.42,10.0,286.42,1
order_812,user_1530,2025-03-31,Argentina,desktop,organic,Tablet-Standard-64GB,Electronica,1,167.32,10.0,157.32,1
order_813,user_3189,2025-04-11,Argentina,desktop,social,Vacuum-Pro-Black,Hogar,2,352.63,15.0,690.26,2
order_814,user_7458,2025-03-14,Argentina,mobile,social,Sneakers-Urban-42,Moda,2,38.15,0.0,76.3,2
order_815,user_1396,2025-02-19,Colombia,desktop,organic,Vacuum-Pro-Black,Hogar,1,251.05,0.0,251.05,1
order_816,user_5773,2025-05-21,Mexico,desktop,paid_search,Jacket-Winter-M,Moda,2,463.67,0.0,927.34,2
order_817,user_7204,2025-02-03,Colombia,mobile,paid_search,Blender-XL-Red,Hogar,2,477.11,0.0,954.22,2
order_818,user_5675,2025-05-29,Colombia,desktop,social,Blender-XL-Red,Hogar,2,178.87,15.0,342.74,2
order_819,user_553,2025-01-14,Mexico,desktop,social,Blender-XL-Red,Hogar,1,43.93,15.0,28.93,1
order_820,user_7977,2025-03-19,Mexico,desktop,social,Laptop-Gaming-16GB,Electronica,1,154.62,5.0,149.62,1
order_821,user_337,2025-02-11,Mexico,desktop,organic,Jacket-Winter-M,Moda,2,158.22,5.0,311.44,2
order_822,user_5895,2025-04-24,Colombia,desktop,social,Tablet-Standard-64GB,Electronica,2,264.2,10.0,518.4,2
order_823,user_7539,2025-03-16,Colombia,mobile,paid_search,Blender-XL-Red,Hogar,2,308.92,10.0,607.84,2
order_824,user_1498,2025-02-23,Mexico,desktop,organic,Sneakers-Urban-42,Moda,1,319.52,5.0,314.52,1
order_825,user_5797,2025-02-20,Mexico,desktop,organic,Jacket-Winter-M,Moda,1,202.81,10.0,192.81,1
order_826,user_5755,2025-01-03,Mexico,mobile,organic,Sneakers-Urban-42,Moda,1,361.6,5.0,356.6,1
order_827,user_7539,2025-05-28,Colombia,mobile,social,Phone-Pro-128GB,Electronica,2,259.76,0.0,519.52,2
order_828,user_755,2025-02-07,Colombia,desktop,paid_search,Tablet-Standard-64GB,Electronica,2,96.69,10.0,183.38,2
order_829,user_6991,2025-04-20,Colombia,desktop,paid_search,Blender-XL-Red,Hogar,1,381.75,10.0,371.75,1
order_830,user_2805,2025-02-13,Colombia,mobile,social,Jacket-Winter-M,Moda,2,170.1,5.0,335.2,2
order_831,user_2448,2025-01-25,Colombia,mobile,paid_search,Jacket-Winter-M,Moda,1,45.53,15.0,30.53,1
order_832,user_608,2025-05-02,Argentina,mobile,paid_search,Jacket-Winter-M,Moda,2,158.45,10.0,306.9,2
order_833,user_258,2025-01-14,Colombia,desktop,social,Jacket-Winter-M,Moda,2,209.88,15.0,404.76,2
order_834,user_1586,2025-05-12,Colombia,desktop,paid_search,Phone-Pro-128GB,Electronica,1,364.32,5.0,359.32,1
order_835,user_7003,2025-06-01,Colombia,mobile,social,Jacket-Winter-M,Moda,2,144.91,0.0,289.82,2
order_836,user_4297,2025-02-08,Argentina,desktop,social,Vacuum-Pro-Black,Hogar,1,118.17,10.0,108.17,1
order_837,user_2515,2025-04-14,Colombia,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,493.85,0.0,493.85,1
